X,Y,NUTS1,NUTS1NAME,NUTS2,NUTS2NAME,NUTS3,NUTS3NAME,COUNTY,COUNTYNAME,CSOED,OSIED,EDNAME,LAND_AREA,TOTAL_AREA
151042.982681716,186404.052186131,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16143","037064",Glendree,17.7336310000,17.8456360000
117837.203968896,178001.668534585,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16055","037062",Formoyle,23.8654390000,23.9855170000
118034.631394906,194247.680197316,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16056","037075",Kilfenora,24.5250910000,25.0000220000
94619.9766841297,159773.034440345,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16084","037056",Einagh,15.5954590000,16.8259950000
114057.066245612,166220.815921354,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16085","037066",Glenmore,32.8165350000,33.1276150000
74943.2165275331,149427.475058012,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16086","037070",Kilballyowen,27.1332890000,27.1433930000
162322.935953538,169156.819893606,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16112","037060",Fahymore,21.2304100000,21.2304100000
153246.528537192,161142.013088468,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16113","037085",Killeely,15.2899450000,15.2899450000
149093.521914438,172257.944490046,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16144","037078",Kilkishen,19.5541090000,21.0189270000
154040.944458827,195041.679565862,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16145","037081",Killanena,35.1035680000,36.1317900000
109771.740372743,192464.535256412,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16057","037084",Killaspuglonane,14.1559650000,14.1667360000
107699.937938507,196301.240422865,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16058","037086",Killilagh,24.5610540000,24.5988480000
89149.3045776786,159362.902547215,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16087","037073",Kilfearagh,19.4296010000,19.5155970000
88734.4710620634,159833.276008451,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16088","037077",Kilkee,5.2477730000,5.2477730000
160831.027832121,174280.841786073,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16114","037090",Killokennedy,24.0764780000,24.0805550000
156417.40541076,171940.946477789,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16115","037100",Kilseily,27.4151270000,27.8098720000
155834.825230972,176669.913124434,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16146","037092",Killuran,21.5175520000,22.8595180000
148335.844538656,184378.14912181,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16147","037102",Kiltannon,18.6348980000,18.8655870000
112451.912010398,193457.287039983,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16059","037101",Kilshanny,8.4864370000,8.4918170000
107515.155678339,190754.918105261,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16060","037111",Liscannor,13.4260980000,13.5724820000
93497.4216333116,165763.104239373,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16089","037083",Killard,17.3263240000,17.3859710000
105555.410429074,154243.854192983,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16090","037087",Killimer,23.0432690000,28.9475220000
163396.509098694,163588.378870834,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16116","037103",Kiltenanlea,20.9796230000,21.9408020000
165413.930198278,172194.045125485,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16117","037110",Lackareagh,15.3133230000,15.3133230000
150171.989691858,164737.457132551,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16118","037120",Mountievers,20.7168850000,20.7441620000
151850.651143439,176157.723083963,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16148","037109",Kyle,16.7120910000,17.0799330000
151120.487074258,191488.636215506,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16149","037115",Loughea,22.2970160000,22.4501710000
110742.019767318,198259.278051272,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16061","037116",Lurraga,14.9788910000,15.0330410000
114770.023517657,184141.389614754,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16062","037117",Magherareagh,24.2845000000,24.3471070000
127128.816553056,162218.901325339,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16069","037071",Kilchreest,25.6211300000,40.5481750000
111759.865281866,162687.166015328,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16091","037093",Kilmihil,22.1923870000,22.3512560000
102878.198026461,174560.695486225,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16092","037095",Kilmurry,17.3879550000,17.3882690000
165634.733758759,168028.191791514,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16119","037130",O'Briensbridge,11.7051370000,13.1604400000
154242.37784556,185922.295268269,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16120","037003",Ayle,15.8313020000,15.8353610000
158920.446055645,180216.685404796,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16121","037014",Boherglass,16.8160570000,16.9792890000
145648.488898211,183428.386730356,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16150","037127",Newgrove,22.3400140000,22.3479220000
143112.509053545,173889.864531991,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16151","037134",Quin,18.3825460000,18.4017610000
105992.229846601,178887.050871172,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16063","037118",Milltown Malbay,18.5054560000,18.5054560000
110131.013948284,183971.141015876,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16064","037123",Moy,25.5829660000,25.6819460000
99532.095651728,154348.212040491,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16093","037098",Kilrush Rural,33.5247550000,57.2437520000
108695.791282532,155778.843561834,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16094","037106",Knock,21.6041030000,24.3442580000
162189.399430161,180567.652532779,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16122","037017",Caherhurley,13.4629530000,13.5881310000
164713.432635273,191589.408188998,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16124","037020",Cappaghabaun,32.5415480000,33.0672890000
165335.340342469,176752.970603511,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16125","037023",Carrowbaun,17.9247830000,19.3954250000
142407.942346476,183363.569290063,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16152","037138",Rathclooney,12.0740220000,12.2467130000
146687.033352188,168476.54846556,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16153","037140",Rossroe,15.5350460000,16.1270540000
141941.100906727,185972.000761687,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16154","037148",Toberbreeda,15.5166570000,15.9631840000
168468.60437516,70974.8031702023,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"17",Cork City,"17001","048001",Ballinlough A,0.1617760000,0.1617760000
114696.526771038,194497.015848391,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16065","037144",Smithstown,12.8712910000,12.9008730000
129700.600482594,163981.870199311,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"16",Clare County,"16066","037010",Ballynacally,13.2238790000,23.6972680000
82767.6635978201,131187.8964985,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19102","077046",Causeway,11.4853110000,11.4889360000
102601.907867332,137210.3917959,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19103","077051",Cloontubbrid,12.6282460000,12.6282460000
86025.8468702113,132971.327672228,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19104","077069",Drommartin,17.7376900000,17.8142920000
105563.542135373,129124.291385141,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19105","077071",Duagh,13.9545180000,13.9545180000
94281.2104617595,125178.175736948,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19109","077093",Kilfeighny,37.0149760000,37.0149760000
80942.5183558868,105133.455994169,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19139","077031",Boolteens,21.5802310000,21.8322050000
110933.360478053,120065.34135862,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19140","077034",Brosna,23.6383190000,23.6383190000
83369.6262624946,112741.309607845,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19165","077160",Tralee Rural,27.7918760000,27.9737660000
81446.6022304388,122337.313298502,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19166","077163",Tubrid,24.8290580000,24.8409580000
159465.750106931,157434.800172574,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20002","128002",Abbey B,0.9933640000,1.0288340000
149003.62654226,143471.135880496,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21014","127066",Dunnaman,18.0655630000,18.0655630000
159264.924713762,145749.063529627,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21015","127069",Fedamore,19.8784560000,19.8784560000
153712.292759376,143138.6636575,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21016","127073",Garrane,11.2397820000,11.2740260000
94357.742993508,132399.276726637,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19106","077076",Ennismore,17.6655780000,17.9994750000
89335.5642590596,144754.676031507,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19107","077085",Gullane,15.5107040000,15.5107040000
95792.4866349884,137278.410954694,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19108","077086",Gunsborough,16.6810680000,16.6810680000
104239.784723019,100926.627409966,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19141","077039",Carker,21.6459650000,21.6459650000
146330.447016334,139585.76109484,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21018","127091",Kilfinny,14.9213160000,14.9213160000
155981.254417334,145447.103883707,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21019","127098",Kilpeacon,16.4823810000,16.4908970000
158378.588413623,157240.322085582,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20003","128003",Abbey C,0.1246590000,0.1259880000
116848.700500858,147750.80898814,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21021","127071",Fleanmore,12.6460430000,16.0414640000
112340.497397177,146745.430989724,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21022","127080",Glin,24.3366040000,32.2291710000
162038.193955867,141339.342977493,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21017","127081",Grange,15.9924420000,16.3628040000
116001.67339325,139995.453852229,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21024","127096",Kilmoylan,36.1627810000,36.1627810000
163947.436619596,123272.29930429,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21025","127008",Ardpatrick,20.9870370000,20.9870370000
156436.426479304,134818.642980448,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21026","127011",Athlacca,17.2040310000,17.2184320000
87783.2793298476,140693.047428237,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19110","077104",Killehenny,19.1329100000,20.4514350000
79572.825853915,131961.514976768,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19111","077107",Killury,18.6531030000,18.6547810000
158185.283981815,141490.190737306,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21020","127124",Rathmore,12.7430120000,12.7430120000
162405.58463773,136843.721908402,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21028","127031",Bruff,19.8745490000,19.9366290000
156082.546819128,129205.006434912,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21029","127032",Bruree,20.0093900000,20.0093900000
112931.349794338,142705.179913104,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21023","127089",Kilfergus,26.7641660000,26.7641660000
167397.60750637,141046.974920766,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21031","127037",Cahercorney,17.8719420000,17.8719420000
160622.892851506,120440.140646366,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21027","127021",Ballymacshaneboy,24.3612620000,24.3618150000
172154.613862169,118968.010833935,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21033","127057",Darragh,18.5288160000,18.5288160000
159490.293097957,132272.604262362,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21034","127062",Dromin,25.9807680000,25.9807680000
106568.726214922,132753.458231151,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19112","077109",Kilmeany,25.7361440000,25.7361440000
99725.0359341327,121237.51592615,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19113","077113",Kilshenane,33.4634910000,33.4634910000
164694.275802265,129017.906236437,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21030","127033",Bulgaden,14.6635240000,14.6635240000
173173.282102298,126818.83928912,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21036","127076",Glenbrohane,20.0892400000,20.0892400000
173532.93447011,122594.11290819,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21037","127083",Griston,16.1119260000,16.1126370000
151558.092976954,127107.652650588,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21032","127048",Colmanswell,30.0840690000,30.1819860000
168515.31293543,123396.373295767,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21039","127090",Kilfinnane,27.7235270000,27.7235270000
168709.439530397,117396.072026589,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21040","127092",Kilflyn,19.4302980000,19.4302980000
168780.021251,128605.797076933,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21035","127068",Emlygrennan,25.3469570000,25.3469570000
166677.972907505,137492.235891061,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21043","127102",Knockainy,22.7404110000,23.2483660000
88273.6320176254,130717.043635025,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19114","077115",Kiltomy,16.6607990000,16.7707050000
107960.721622289,141482.612602821,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19115","077123",Leitrim,19.7230450000,19.7230450000
101537.417616549,142934.278010659,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19116","077125",Lislaughtin,25.4683060000,25.6371690000
170658.766974643,136407.854532312,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21038","127084",Hospital,22.1543790000,22.1543790000
161240.942552917,127593.933215667,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21041","127094",Kilmallock,22.2950760000,22.3072970000
172555.644923663,131408.062052962,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21044","127103",Knocklong,18.7629480000,18.7676150000
164932.584516868,117884.240057875,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21045","127119",Particles,24.4360580000,24.4360580000
152541.678824125,131457.842988594,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21046","127128",Rockhill,17.1107890000,17.1107890000
173861.043660427,153672.859391163,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21049","127003",Abington,22.0348980000,22.0348980000
163257.277238601,147015.445066211,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21050","127017",Ballybricken,29.6947810000,29.7137090000
95382.2211211318,142159.520073489,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19117","077126",Lisselton,20.9592860000,20.9592860000
172642.744402379,140225.656418575,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21042","127100",Kilteely,17.8565500000,17.8570430000
157665.876898172,124344.957800636,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21047","127135",Tobernea,21.2496530000,21.2496530000
165528.187908855,132999.400165446,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21048","127136",Uregare,23.4789140000,23.4789140000
154216.376610753,153824.397958823,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21051","127018",Ballycummin,19.4816670000,20.3360610000
162187.78794084,153927.117078553,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21052","127026",Ballysimon,30.4470710000,30.5893520000
93447.6442969387,96585.8639524977,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19064","077019",Ballyhar,8.6919560000,8.6919560000
107866.062258112,85741.2309919014,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19065","077033",Brewsterfield,28.1333260000,28.1884470000
104803.194183513,82323.9866986808,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19076","077077",Flesk,56.4621990000,58.4275500000
98090.3033635201,97102.7604444794,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19079","077092",Kilcummin,38.5610290000,38.5610290000
99369.1088657724,134065.303732063,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19118","077127",Listowel Rural,28.0680020000,28.1676780000
89117.933410995,128428.749412121,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19119","077129",Lixnaw,11.6872010000,11.6872010000
99797.0203620228,109618.726463432,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19142","077044",Castleisland,36.3293000000,36.3293000000
80114.8111425305,117489.810002606,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19143","077049",Clogherbrien,22.5847200000,22.5847200000
158781.67142458,156989.627084853,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20004","128004",Abbey D,0.3380760000,0.3380760000
155825.531801182,155703.250413093,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20005","128005",Ballinacurra A,1.8381310000,2.0600270000
156980.061398896,155026.487302004,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20006","128006",Ballinacurra B,0.6962670000,0.6962670000
156532.844145493,158904.623241439,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20007","128007",Ballynanty,1.3443000000,1.3443000000
156995.004397993,157749.648284528,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20008","128008",Castle A,0.3130770000,0.3130770000
157455.743658921,157576.36569047,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20009","128009",Castle B,0.1216680000,0.1714920000
156712.360437013,157129.261131887,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20010","128010",Castle C,0.5458560000,0.7367960000
155667.587454839,157010.738035125,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20011","128011",Castle D,0.9027040000,1.2052160000
155983.432380442,157940.981024294,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20012","128012",Coolraine,0.5334450000,0.5334450000
157825.277322845,157264.651535154,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20013","128013",Custom House,0.1297070000,0.1747010000
157098.585180044,156621.879766859,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20014","128014",Dock A,0.1575400000,0.1809710000
84497.1053082734,87615.728955743,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19067","077047",Churchtown,26.6755430000,26.9691870000
115130.269124302,82493.8469214535,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19068","077052",Clydagh,60.4406480000,60.4908630000
107960.830918058,126478.29053868,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19120","077140",Moynsha,20.1665780000,20.1665780000
107448.754514457,137432.26143075,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19121","077142",Newtownsandes,37.3337050000,37.3337050000
98927.2405766777,128389.701950217,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19122","077147",Rathea,23.7841070000,23.7841070000
108345.170665492,107753.771252789,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19144","077055",Cordal,23.7528580000,23.7528580000
104637.371644187,113300.96535185,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19145","077056",Crinny,16.7437050000,16.7437050000
157436.284196432,156426.853660318,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20015","128015",Dock B,0.1525460000,0.1525460000
157114.550382374,155978.397561281,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20016","128016",Dock C,0.2814060000,0.2814060000
156542.620467195,156291.281930614,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20017","128017",Dock D,0.6232500000,0.7215920000
156538.993075723,157835.593462975,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20018","128018",Farranshone,0.2790820000,0.2790820000
159108.856708931,155515.76949257,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20019","128019",Galvone A,0.7751330000,0.7751330000
159122.728306482,155059.217023823,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20020","128020",Galvone B,0.6634640000,0.6634640000
157979.29364056,156472.383168485,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20021","128021",Glentworth A,0.2474630000,0.2474630000
158045.674566425,155743.018080678,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20022","128022",Glentworth B,0.2587910000,0.2587910000
157760.645076323,155833.943446753,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20023","128023",Glentworth C,0.2248290000,0.2248290000
157671.303530527,158469.856734567,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20024","128024",John's A,0.3655530000,0.4834530000
157901.452520123,157838.978923267,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20025","128025",John's B,0.2706460000,0.3298540000
158067.333285727,157527.512661041,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20026","128026",John's C,0.0625240000,0.0745280000
157201.12229438,158736.525757082,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20027","128027",Killeely A,0.5018640000,0.6109570000
99943.2362541898,84131.8383086096,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19069","077053",Coolies,28.3086130000,29.7901860000
92992.6502455493,106441.018491469,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19072","077059",Currans,10.1333650000,10.1333650000
112720.453369301,88226.1431982805,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19073","077066",Doocarrig,38.4209350000,38.4890150000
99659.0036137231,139419.466185511,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19123","077152",Shronowen,15.2348450000,15.2348450000
104271.838861487,148384.92800458,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19124","077157",Tarbert,16.9986310000,32.0890930000
109584.765588295,105235.322628459,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19146","077063",Derreen,21.5393800000,21.5393800000
84779.5995783673,118280.685086311,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19147","077067",Doon,10.4220050000,10.4220050000
157380.655340794,158027.00351756,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20028","128028",Killeely B,0.1160620000,0.1514080000
158274.582751304,156810.312633651,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20029","128029",Market,0.2324860000,0.2324860000
157594.714874989,156069.620121222,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20030","128030",Prospect A,0.1698350000,0.1698350000
157322.437490298,155617.295898623,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20031","128031",Prospect B,0.2003670000,0.2003670000
158099.931488892,155187.253546387,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20032","128032",Rathbane,0.5785470000,0.5785470000
159098.648769454,155990.736340559,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20033","128037",St. Laurence,0.8444080000,0.8444080000
157405.265071405,157005.348126155,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20034","128033",Shannon A,0.1211370000,0.1635850000
157668.937904288,156836.088386821,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20035","128034",Shannon B,0.1862510000,0.1862510000
158979.729991898,156574.570842863,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20036","128035",Singland A,0.3186730000,0.3186730000
159734.345322655,156478.187766745,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20037","128036",Singland B,1.1038860000,1.1038860000
